,bathrooms,bedrooms,features,interest_level,latitude,listing_id,longitude,photos,price,created_month,created_day
5416,1.0,2,8,low,40.7075,7092541,-74.0123,4,3800.0,6,1
54160,2.0,2,9,high,40.735,7050663,-73.9863,10,4500.0,5,21
54162,2.5,2,11,low,40.7796,7081533,-73.9528,7,9000.0,5,29
54163,1.0,2,5,medium,40.8135,7042675,-73.9559,5,2650.0,5,20
54164,1.0,1,4,low,40.8013,6969926,-73.9606,2,2500.0,5,5
54169,1.0,1,0,medium,40.7134,6974408,-73.8586,1,1500.0,5,6
54171,1.0,0,2,low,40.7198,7063957,-73.9974,15,2195.0,5,25
54172,1.0,0,9,medium,40.7392,6975479,-73.9806,4,2400.0,5,6
54175,1.0,0,7,medium,40.7471,7008820,-73.9774,2,2600.0,5,13
54181,2.0,2,0,medium,40.7179,7043828,-73.9989,5,3325.0,5,20
54184,1.0,2,9,low,40.753,7075539,-73.9695,6,4500.0,5,27
54187,1.0,0,2,low,40.6987,6975536,-73.9939,6,2200.0,5,6
54190,1.0,1,6,medium,40.78,7060753,-73.9521,4,2195.0,5,24
54193,2.5,3,14,low,40.7584,7075317,-73.9653,4,6000.0,5,27
54196,1.0,2,9,low,40.7953,6973065,-73.9667,3,4095.0,5,6
542,1.0,1,7,medium,40.7939,7132045,-73.9737,6,2695.0,6,9
5420,2.0,2,11,low,40.7238,7116460,-73.852651,3,2695.0,6,6
54201,1.0,1,1,low,40.6404,7076005,-73.9535,0,1500.0,5,27
54205,1.0,1,10,low,40.7472,7017714,-73.9725,6,3195.0,5,15
54208,1.0,2,4,low,40.7399,7034965,-73.9864,0,4295.0,5,19
54210,1.0,1,12,low,40.7606,6984027,-73.9963,8,3300.0,5,8
54211,1.0,1,10,low,40.7461,6968307,-73.9757,4,3400.0,5,5
54212,1.0,3,1,low,40.6814,7009807,-73.9034,5,2300.0,5,14
54215,2.0,2,17,low,40.7844,7060655,-73.9497,6,3864.0,5,24
54216,1.0,0,7,low,40.7852,6965261,-73.9479,5,2850.0,5,4
54221,1.0,2,6,medium,40.7297,7070247,-73.9794,4,3300.0,5,26
54225,2.0,2,2,low,40.7333,7082447,-73.975,8,5246.0,5,29
5423,1.0,2,13,low,40.7515,7194933,-73.9401,6,3399.0,6,21
54231,2.0,2,13,low,40.7674,7071552,-73.9837,9,6912.0,5,26
5424,1.0,0,6,low,40.7769,7154193,-73.9467,3,2000.0,6,13
54241,1.0,2,13,medium,40.7568,6959467,-73.9982,8,3290.0,5,3
54243,1.0,3,0,low,40.7864,6992320,-73.9421,1,2975.0,5,11
54244,1.0,3,2,medium,40.7617,6975315,-73.9899,4,3700.0,5,6
54249,1.0,0,5,low,40.7067,7014851,-74.0162,3,2750.0,5,15
54250,1.0,1,8,low,40.7179,7010832,-74.0148,6,5000.0,5,14
54259,1.0,2,6,low,40.7068,7003508,-74.0103,4,3415.0,5,12
54260,1.0,0,7,medium,40.7301,7062962,-73.9865,4,2775.0,5,25
54262,1.5,4,6,low,40.7793,7023637,-73.9515,2,4995.0,5,17
54264,1.0,1,4,low,40.7448,7046591,-73.9909,8,4667.0,5,21
54265,1.0,2,1,low,40.7987,6987504,-73.961,4,3200.0,5,10
54266,1.0,2,4,low,40.8198,7082503,-73.9578,0,2495.0,5,29
54268,1.0,3,0,medium,40.7251,7038751,-73.9815,4,4200.0,5,19
54274,1.0,1,0,low,40.7803,7055066,-73.9496,0,2300.0,5,23
54278,3.0,3,11,low,40.724,7075662,-74.0035,3,13000.0,5,27
54279,1.0,2,12,low,40.794,7066713,-73.9685,6,3400.0,5,25
5428,1.0,3,0,medium,40.7165,7201979,-73.9904,5,3850.0,6,22
54281,1.0,1,6,low,40.7334,6973394,-74.0047,6,5250.0,5,6
54284,1.0,0,0,low,40.74,7031431,-73.9805,7,1775.0,5,18
54285,2.0,3,5,low,40.8229,6994428,-73.9472,4,2750.0,5,11
54286,1.0,3,1,low,40.8024,7012788,-73.9651,0,4000.0,5,14
54287,1.0,0,10,low,40.7437,7046072,-73.9851,0,3610.0,5,21
54288,2.0,2,4,low,40.7419,6979213,-73.9949,11,6797.0,5,7
54289,1.0,1,4,high,40.7681,7006510,-73.9594,4,2650.0,5,13
54290,1.0,1,7,low,40.7348,7058028,-73.9865,3,3900.0,5,24
54293,1.0,1,9,low,40.7443,6957704,-73.9805,4,3095.0,5,3
54305,1.0,1,1,low,40.7106,7019822,-73.852651,7,1725.0,5,16
54306,1.0,3,12,medium,40.7399,6969466,-73.9864,2,4995.0,5,5
54309,1.0,3,4,low,40.7804,7078539,-73.9513,5,4750.0,5,28
54311,1.0,1,1,medium,40.8289,7043598,-73.9491,4,1475.0,5,20
54312,1.0,1,13,low,40.771,6988898,-73.9876,5,3200.0,5,10
54314,1.0,1,3,low,40.7832,7058924,-73.952,4,2275.0,5,24
54315,1.0,1,10,low,40.7826,7061013,-73.9509,8,4915.0,5,24
54316,1.0,2,5,high,40.753,7038603,-73.9958,4,3200.0,5,19
54317,1.0,2,1,low,40.7659,7046980,-73.9574,5,3000.0,5,21
54325,1.0,1,7,medium,40.7462,7011804,-73.9757,8,3140.0,5,14
54327,1.0,2,0,low,40.8381,7079731,-73.9425,0,2295.0,5,28
54328,1.0,1,4,low,40.7842,7012917,-73.948,4,3005.0,5,14
54329,1.0,3,5,low,40.7298,7051721,-73.9871,8,4850.0,5,22
5433,1.0,0,7,low,40.7467,7175165,-73.9778,5,2500.0,6,17
54331,1.0,3,13,medium,40.7594,7044246,-73.9712,5,4000.0,5,20
54332,1.0,4,11,medium,40.7319,7005901,-73.9832,13,5500.0,5,13
54333,1.0,1,2,low,40.7623,7072624,-73.9907,5,2300.0,5,26
54334,1.0,0,6,low,40.7366,7005105,-73.9934,3,2900.0,5,13
54335,1.0,2,3,low,40.7447,6961256,-73.9741,3,3595.0,5,4
54337,2.0,2,8,medium,40.7471,7049676,-73.9723,6,3900.0,5,21
54338,1.0,0,4,low,40.7341,6969212,-73.9896,0,3850.0,5,5
54340,1.0,0,5,medium,40.7632,6962412,-73.9939,4,2500.0,5,4
54343,1.0,1,9,low,40.7075,7037069,-74.0059,4,2575.0,5,19
54344,2.0,4,6,low,40.7332,6988655,-73.9938,6,8850.0,5,10
54350,1.0,0,1,low,40.7803,7081724,-73.9496,8,1825.0,5,29
54352,1.0,1,6,low,40.7074,7030470,-74.0081,6,4095.0,5,18
54364,1.0,1,2,low,40.7298,7043330,-74.0005,0,2750.0,5,20
54365,1.0,2,3,low,40.7348,7050915,-73.9865,4,2848.0,5,22
54366,1.0,2,5,low,40.7247,7014859,-73.9789,3,3295.0,5,15
54367,2.0,2,4,low,40.7389,6954819,-74.0088,4,8000.0,5,3
54368,1.0,0,5,low,40.7777,7025336,-73.9572,4,2075.0,5,17
54369,2.0,3,6,low,40.7637,7069185,-73.9846,5,5000.0,5,26
54370,1.0,1,3,low,40.6736,7068232,-73.9659,9,2700.0,5,26
54372,1.5,2,0,low,40.7465,7065051,-74.0029,7,4900.0,5,25
54373,1.0,2,7,medium,40.747,6967688,-73.9847,5,2800.0,5,5
54377,2.0,3,11,medium,40.7593,6962843,-73.9962,8,4600.0,5,4
54378,2.5,2,5,low,40.7662,7063493,-73.9567,11,8475.0,5,25
54380,1.0,0,3,low,40.771,7024839,-73.9533,4,2100.0,5,17
54383,1.0,0,2,low,40.7739,6956462,-73.9511,3,2225.0,5,3
54384,1.0,1,3,medium,40.729,7074058,-73.9568,4,2200.0,5,27
54385,1.0,2,1,low,40.8453,6998455,-73.9419,6,1945.0,5,12
54386,1.0,1,13,high,40.6865,7026463,-73.9508,11,2400.0,5,17
54387,1.0,2,0,low,40.7594,7037382,-73.9712,8,3695.0,5,19
54388,1.0,1,3,low,40.7437,7064553,-73.9851,20,4700.0,5,25
54392,1.0,0,1,low,40.7414,6988801,-73.9985,6,2300.0,5,10
54395,1.0,1,9,low,40.7047,6987280,-74.0075,5,3400.0,5,9
54398,1.0,0,3,low,40.8333,6972075,-73.9445,0,1500.0,5,6
54399,1.0,1,4,medium,40.7387,7069395,-74.0019,6,2800.0,5,26
54401,2.5,2,8,low,40.7479,6996276,-73.9746,3,5895.0,5,11
54402,1.0,0,1,low,40.7573,6954865,-73.9679,0,2149.0,5,3
54405,1.0,3,2,low,40.7991,7032225,-73.9403,9,3300.0,5,18
54406,2.0,3,5,medium,40.7381,6997921,-73.9834,7,5395.0,5,11
54407,1.0,1,5,low,40.7473,6989079,-73.9775,7,2775.0,5,10
5441,1.5,1,6,low,40.724,7209438,-74.0035,7,9500.0,6,24
54413,1.0,1,4,low,40.774,6961679,-73.9501,4,2750.0,5,4
54414,1.0,1,11,low,40.761,7058129,-74.0002,4,3300.0,5,24
54416,1.0,1,1,low,40.7682,6953329,-73.987,5,2300.0,5,2
54417,3.0,4,8,low,40.7788,7072370,-73.9538,10,13000.0,5,26
54420,1.0,1,3,high,40.8618,7072994,-73.9268,0,1400.0,5,27
54421,1.0,2,8,low,40.7505,7024052,-74.0022,6,4500.0,5,17
54423,1.0,2,1,low,40.6911,6995743,-73.9253,0,1750.0,5,11
5443,2.0,3,12,low,40.7469,7207331,-73.9735,11,5000.0,6,24
54434,1.0,1,11,low,40.7551,7002694,-73.9928,4,3020.0,5,12
54435,1.0,2,14,low,40.7565,6968341,-73.9973,6,3000.0,5,5
54436,2.0,3,12,medium,40.7645,6973230,-73.984,7,4880.0,5,6
54437,2.0,4,2,low,40.8032,7048450,-73.9578,6,5000.0,5,21
54438,1.0,0,4,low,40.7406,6975252,-73.9822,5,2795.0,5,6
54440,1.0,1,1,low,40.7607,7007174,-73.9954,0,2625.0,5,13
54441,2.0,2,3,low,40.7802,7056391,-73.9478,8,4000.0,5,24
54445,1.0,1,5,low,40.7469,7070628,-73.9802,8,3750.0,5,26
54446,1.0,2,12,low,40.7047,6987013,-74.0075,3,3900.0,5,9
54447,1.0,1,12,low,40.7494,7083314,-73.9875,7,2995.0,5,30
5445,1.0,1,4,low,40.7419,7215256,-73.9949,15,4820.0,6,25
54453,1.0,1,5,medium,40.7845,6969507,-73.9503,4,2550.0,5,5
54454,1.0,0,11,medium,40.7058,7024642,-74.0086,5,2400.0,5,17
54459,1.0,3,3,high,40.6684,6963258,-73.952,7,2950.0,5,4
5446,3.0,4,15,low,40.7773,7108362,-73.9631,9,13000.0,6,4
54463,1.0,1,3,low,40.7439,6961309,-73.9971,2,3400.0,5,4
54466,1.0,1,0,low,40.739,7010356,-73.9889,6,3295.0,5,14
54467,1.0,1,2,low,40.7486,7001708,-73.9805,0,3750.0,5,12
54468,2.0,2,5,low,40.7472,7046746,-73.956,7,4440.0,5,21
54469,2.0,2,6,low,40.7074,6966980,-74.0069,6,5400.0,5,5
54472,1.0,2,2,high,40.7293,6965002,-73.9784,2,2750.0,5,4
54473,1.0,2,3,medium,40.7397,7049854,-73.9817,4,3495.0,5,21
54476,1.0,0,5,low,40.7462,7003897,-73.9757,7,2850.0,5,13
54477,1.0,3,6,low,40.8214,7055539,-73.9401,7,2500.0,5,23
54479,1.0,0,5,low,40.7084,6981312,-74.0162,3,2725.0,5,8
5448,1.0,1,2,low,40.7817,7118587,-73.9824,9,2850.0,6,7
54484,1.0,4,4,medium,40.7758,7047507,-73.9566,3,4695.0,5,21
54485,1.0,1,6,low,40.7732,7042421,-73.948,5,2850.0,5,20
54487,1.0,1,5,low,40.7386,7077775,-73.9818,1,2995.0,5,28
54488,2.0,2,17,high,40.7567,6970942,-73.9906,6,4570.0,5,5
54489,1.0,0,4,medium,40.7701,7014029,-73.9492,7,1695.0,5,14
54492,2.0,4,1,low,40.7293,7035894,-73.989,8,7450.0,5,19
54493,1.0,2,5,high,40.6916,6991954,-73.9716,9,2695.0,5,10
54494,1.0,2,14,high,40.7084,6995317,-74.0151,10,2800.0,5,11
54503,1.0,2,7,low,40.7062,6965090,-74.0099,4,4360.0,5,4
54506,1.0,4,11,low,40.7062,6992089,-74.0099,5,6000.0,5,10
54509,1.0,1,7,low,40.7651,7037407,-73.9874,5,2195.0,5,19
54510,1.0,0,11,high,40.7462,7033643,-73.9774,3,2450.0,5,18
54513,1.0,2,14,medium,40.7586,7015506,-73.9938,3,3200.0,5,15
54514,1.0,1,2,high,40.8234,6994615,-73.9457,3,1450.0,5,11
54515,1.0,2,2,low,40.7399,6972412,-73.9864,3,4225.0,5,6
54517,2.0,2,12,low,40.7047,6985146,-74.0076,6,5100.0,5,9
54518,1.0,2,9,low,40.7084,7028920,-74.0057,9,4515.0,5,18
54522,1.0,2,11,low,40.7513,6975987,-73.9862,8,3500.0,5,6
54523,1.0,2,5,medium,40.7572,7079802,-73.9649,3,3700.0,5,28
54525,2.0,2,16,low,40.7951,6977742,-73.9676,5,4599.0,5,7
54527,1.0,1,10,low,40.7448,7069342,-73.9909,4,4720.0,5,26
54528,1.0,0,0,medium,40.7552,6989863,-73.982,5,5000.0,5,10
54529,2.0,2,14,low,40.7633,7058095,-73.9849,8,5500.0,5,24
54532,1.0,1,4,low,40.7698,6986198,-73.9512,5,2845.0,5,9
54535,1.0,1,16,low,40.7093,6986825,-74.016,12,3950.0,5,9
54537,2.0,4,8,low,40.7157,7006884,-74.0055,6,8495.0,5,13
5454,2.0,4,4,medium,40.7393,7226835,-73.9817,8,6295.0,6,28
54546,2.0,4,11,low,40.7593,7029177,-73.9962,6,5670.0,5,18
54548,1.0,2,4,medium,40.6829,6990623,-73.9356,6,2750.0,5,10
5455,1.0,1,3,low,40.7751,7179709,-73.9547,0,2495.0,6,18
54551,1.0,2,11,low,40.7444,7078827,-73.9754,7,4200.0,5,28
54553,1.0,1,7,low,40.7513,6977553,-73.9715,0,3400.0,5,7
54557,3.0,3,9,low,40.7639,6960208,-73.981,12,8000.0,5,3
54560,2.0,2,0,low,40.7337,6964980,-73.9539,19,3800.0,5,4
54562,1.0,2,6,low,40.7904,7042146,-73.9483,3,2300.0,5,20
54564,1.0,2,0,low,40.6769,7064896,-73.9666,6,3075.0,5,25
54565,2.0,3,3,low,40.6404,6978157,-73.9444,4,2750.0,5,7
54567,1.0,3,9,low,40.7319,6971535,-73.9817,5,3995.0,5,5
54570,2.0,4,10,high,40.7369,6979682,-73.979,13,5000.0,5,7
54571,1.0,1,4,low,40.7175,6963881,-73.9521,0,3575.0,5,4
54572,2.0,3,3,low,40.6971,6954880,-73.928,12,3200.0,5,3
54574,1.0,2,5,high,40.7412,6952747,-73.9772,5,3000.0,5,2
54577,1.0,2,4,medium,40.6404,7021094,-74.0162,5,2000.0,5,17
5458,1.0,1,0,medium,40.6404,7149120,-73.9556,7,1600.0,6,12
54580,1.0,3,1,low,40.7555,6973790,-73.9666,6,5000.0,5,6
54581,1.0,3,0,medium,40.846,7039263,-73.9374,4,2500.0,5,19
54582,1.0,2,6,low,40.8442,7019547,-73.9353,6,1850.0,5,16
54584,1.0,0,4,low,40.7074,6984417,-74.0069,0,2870.0,5,9
54587,1.0,2,5,low,40.7447,7050239,-73.9782,5,3400.0,5,21
54588,1.0,2,5,low,40.7491,6970864,-73.9789,5,4750.0,5,5
54589,2.0,4,4,low,40.7804,6993683,-73.9548,10,5350.0,5,11
54590,2.0,3,7,low,40.7413,7010136,-73.9779,3,6417.0,5,14
54591,2.0,2,5,low,40.7074,7054311,-74.0122,4,5485.0,5,23
54593,1.0,1,0,low,40.7298,7042016,-74.0005,6,2750.0,5,20
54597,2.0,2,6,medium,40.7108,6975248,-73.9672,7,4400.0,5,6
54598,1.0,3,3,low,40.8007,7073155,-73.961,7,2850.0,5,27
5460,2.0,3,1,high,40.6404,7233738,-73.852651,4,1850.0,6,29
54602,1.0,2,8,low,40.8491,6986135,-73.9365,5,2450.0,5,9
54606,1.0,1,6,medium,40.7513,7044504,-73.9721,5,3110.0,5,20
5461,1.0,1,5,low,40.7656,7157425,-73.852651,6,1675.0,6,14
54610,1.0,1,8,medium,40.761,6996056,-73.999,7,3500.0,5,11
54611,2.0,2,4,low,40.7747,6992792,-73.965,2,13000.0,5,11
54613,1.0,3,6,medium,40.7301,7025760,-73.9825,4,3595.0,5,17
54616,1.5,1,6,low,40.78,6958932,-73.9834,11,4250.0,5,3
54617,1.0,3,7,medium,40.77,7076522,-73.9526,4,3500.0,5,27
54618,2.5,4,10,low,40.7579,7046629,-73.9653,9,10000.0,5,21
5462,2.0,2,13,low,40.7233,7210000,-73.9915,11,6650.0,6,24
54625,2.0,2,8,low,40.7674,6978137,-73.9837,4,5700.0,5,7
54629,2.0,2,7,low,40.7449,7051897,-73.9811,7,5850.0,5,22
54630,1.0,1,1,low,40.6404,6997437,-74.0162,3,1875.0,5,11
54631,2.0,2,4,low,40.7634,7016931,-73.9596,0,5550.0,5,15
54633,1.0,1,4,low,40.7753,6997593,-73.9826,8,3600.0,5,11
54634,1.0,2,10,low,40.707,7056031,-74.012,5,3195.0,5,23
54635,1.0,1,1,medium,40.6912,7059869,-73.9941,5,2400.0,5,24
54636,2.0,2,10,low,40.7664,7035217,-73.9918,0,9385.0,5,19
54638,1.0,3,4,low,40.7216,6974163,-73.9927,7,3995.0,5,6
54639,1.0,1,6,medium,40.7377,6957168,-73.9831,4,3995.0,5,3
54640,1.0,2,6,medium,40.7593,6970497,-73.9959,6,3450.0,5,5
54644,1.0,1,7,low,40.7459,7046937,-73.9564,4,3450.0,5,21
54648,2.0,2,3,high,40.7446,6999966,-73.974,7,3795.0,5,12
54649,1.0,1,5,low,40.7356,7018262,-73.9789,8,4351.0,5,16
54651,1.0,2,1,medium,40.8578,7037223,-73.9325,2,2695.0,5,19
54652,1.0,3,2,low,40.7337,7042760,-73.9775,8,5809.0,5,20
54657,2.0,3,9,low,40.796,6996058,-73.9742,7,4650.0,5,11
54658,1.0,1,7,low,40.789,7015500,-73.9756,8,3425.0,5,15
5466,2.0,2,12,low,40.7661,7088984,-73.9461,11,3828.0,6,1
54661,2.0,2,10,low,40.7888,7002320,-73.9549,5,7000.0,5,12
54663,1.0,2,9,high,40.7618,7057805,-73.9497,6,2495.0,5,24
54666,2.0,3,5,low,40.7065,6988461,-74.0077,9,8500.0,5,10
54668,3.0,3,10,low,40.7243,7010240,-74.0103,5,13000.0,5,14
5467,1.0,1,9,medium,40.644,7211094,-73.9749,8,2100.0,6,24
54671,0.0,1,1,low,40.7612,7082377,-73.9978,6,3450.0,5,29
54673,1.0,2,4,medium,40.8028,7000516,-73.9648,5,3000.0,5,12
54674,1.0,2,4,low,40.7088,6979807,-74.0059,4,2600.0,5,7
54676,1.0,1,4,low,40.7771,6991961,-73.9505,6,3100.0,5,10
54679,1.0,0,3,low,40.7565,7035507,-73.969,0,3395.0,5,19
54683,1.0,2,1,high,40.7539,7076724,-73.9665,4,2650.0,5,27
54684,1.0,0,10,medium,40.78,6975726,-73.9475,5,2150.0,5,6
54687,2.0,2,5,low,40.724,6982675,-74.0035,7,13000.0,5,8
54688,2.0,3,5,low,40.7841,6980550,-73.9568,6,5500.0,5,7
54691,1.0,0,12,medium,40.7678,6978377,-73.9616,8,2950.0,5,7
54695,1.0,1,4,low,40.7496,7067593,-73.982,6,3500.0,5,26
54696,2.0,2,8,low,40.786,6963071,-73.952,9,4195.0,5,4
54697,1.0,0,9,low,40.7721,7023052,-73.9861,3,3688.0,5,17
54698,1.0,0,3,low,40.7802,7068010,-73.9488,3,1925.0,5,26
54699,1.0,1,7,medium,40.7454,7000474,-73.9845,5,3495.0,5,12
5470,1.0,0,3,low,40.7815,7154894,-73.9471,4,1900.0,6,13
54701,2.0,2,13,low,40.7058,7073450,-74.0086,8,4895.0,5,27
54702,1.0,2,7,low,40.7412,7071767,-73.9772,3,3200.0,5,26
54704,1.0,2,7,low,40.7407,6964718,-73.9822,10,4892.0,5,4
54708,1.0,1,5,low,40.7942,6957149,-73.966,6,4010.0,5,3
54713,1.0,3,7,low,40.8467,7052576,-73.9353,13,2995.0,5,22
54721,1.0,2,4,low,40.7897,6970530,-73.9488,0,2995.0,5,5
54722,1.0,1,5,low,40.7448,7066243,-73.9909,17,4791.0,5,25
54727,1.0,1,9,low,40.7437,7008395,-73.9851,4,5200.0,5,13
5473,1.0,0,12,medium,40.761,7168447,-73.999,8,3097.0,6,16
54734,1.0,3,0,low,40.7713,7003392,-73.911,7,3100.0,5,12
54736,1.0,1,4,low,40.7444,7069097,-73.9806,8,3965.0,5,26
54737,1.0,2,3,low,40.8026,7073431,-73.9655,0,3200.0,5,27
54738,2.0,4,5,low,40.8047,7058574,-73.9568,5,5400.0,5,24
54739,2.0,3,6,low,40.7516,7050310,-73.9717,8,5195.0,5,21
54741,1.0,1,0,low,40.6969,7070421,-73.983,3,2950.0,5,26
54743,1.0,2,13,medium,40.7568,6969608,-73.9982,8,3100.0,5,5
54744,1.0,2,0,low,40.7297,7005930,-73.9794,5,2900.0,5,13
54750,2.0,3,10,medium,40.7391,7031788,-73.9936,7,5225.0,5,18
54751,2.0,2,4,high,40.7742,6995800,-73.9895,10,3800.0,5,11
54754,1.0,2,9,low,40.7448,7058823,-74.0054,7,4600.0,5,24
54755,1.0,1,5,medium,40.7957,6959471,-73.9705,8,2900.0,5,3
54756,1.0,3,8,low,40.7456,6995478,-73.9785,5,4395.0,5,11
54757,1.0,0,2,high,40.7793,6987048,-73.9785,7,2000.0,5,9
54758,1.0,0,7,low,40.7778,7024044,-73.9481,3,2300.0,5,17
54759,1.0,2,7,low,40.7261,7041252,-73.987,4,3700.0,5,20
5476,1.5,3,5,low,40.8198,7155188,-73.9578,0,3250.0,6,13
54760,1.0,2,10,low,40.8043,6953583,-73.9512,7,3200.0,5,2
54761,1.0,2,1,low,40.722,7083878,-73.9837,4,3399.0,5,30
54762,1.0,2,3,low,40.7404,6961143,-74.0017,0,3900.0,5,4
54763,1.0,0,6,low,40.7069,6965083,-74.0104,4,2960.0,5,4
54770,1.5,1,8,low,40.7933,7083845,-73.9762,2,3300.0,5,30
54772,1.0,2,0,low,40.7299,6995045,-73.9826,0,3250.0,5,11
54779,3.0,3,5,low,40.7889,6998123,-73.9755,0,8495.0,5,12
54780,1.0,0,4,low,40.7456,6970558,-74.0053,6,2900.0,5,5
54782,1.0,0,6,high,40.7301,7057543,-73.9942,4,2300.0,5,24
54783,1.0,3,4,medium,40.7287,7079102,-73.981,4,4200.0,5,28
54787,1.0,3,0,low,40.7978,7067406,-73.9728,0,4495.0,5,25
54788,1.5,2,7,low,40.7643,6983736,-73.964,6,4500.0,5,8
54789,1.0,1,0,medium,40.7638,7056256,-73.9668,6,2450.0,5,23
54790,1.0,1,7,low,40.7297,6989378,-73.9832,7,3250.0,5,10
54793,2.0,3,8,medium,40.667,6988476,-73.9357,6,2500.0,5,10
54795,1.0,0,11,medium,40.7301,6988760,-73.9942,4,2475.0,5,10
54797,1.0,1,11,low,40.8012,7052700,-73.966,9,3400.0,5,22
548,1.0,2,3,low,40.7198,7127946,-73.9974,7,3295.0,6,9
5480,1.0,1,2,low,40.7715,7230442,-73.9601,4,3395.0,6,29
54800,1.0,1,4,low,40.7324,7038917,-74.005,3,3800.0,5,19
54802,1.0,1,4,low,40.7469,7059593,-73.9802,8,3450.0,5,24
54805,1.0,3,7,medium,40.7252,7007539,-73.9942,8,6000.0,5,13
54810,1.0,0,2,medium,40.7476,6983799,-73.976,3,1995.0,5,8
54811,2.0,3,8,high,40.7328,7081562,-73.9904,5,4900.0,5,29
54819,1.0,3,8,medium,40.7901,7079077,-73.9416,5,2895.0,5,28
5482,2.0,1,5,low,40.7746,7223219,-73.9914,7,5975.0,6,28
54821,1.0,3,6,low,40.7513,7081658,-73.9721,4,4782.0,5,29
54825,2.0,3,10,medium,40.7522,7019955,-73.994,7,5100.0,5,16
54826,1.0,1,6,medium,40.6988,7051926,-73.9939,6,2600.0,5,22
54828,1.0,1,3,low,40.7298,7688495,-73.9994,4,3300.0,5,13
54829,1.0,4,3,medium,40.6994,7062364,-73.9016,8,2950.0,5,25
54830,1.0,1,0,low,40.7599,6991664,-73.9908,2,2695.0,5,10
54836,1.0,2,12,medium,40.7073,7052761,-74.0046,6,2900.0,5,22
54837,1.0,2,2,low,40.7758,7083004,-73.9542,8,3400.0,5,30
5484,1.0,2,7,low,40.7586,7170260,-73.9838,5,3450.0,6,16
54840,1.0,2,0,high,40.7653,7023593,-73.988,9,2800.0,5,17
54841,1.0,2,0,high,40.79,6960859,-73.9418,1,1900.0,5,3
54843,1.0,0,8,high,40.7088,7010398,-74.0059,5,1800.0,5,14
54845,2.0,4,15,low,40.7902,7062764,-73.9678,5,6000.0,5,25
54847,1.0,2,4,low,40.7447,7222533,-73.9741,3,3295.0,5,5
54849,1.0,1,6,low,40.7438,7047243,-73.9743,5,3360.0,5,21
54850,1.0,0,0,low,40.7209,7277494,-73.9891,5,2125.0,5,8
54851,1.0,1,11,low,40.7453,6995434,-73.9574,8,2895.0,5,11
54853,1.0,0,9,low,40.73,6970353,-73.9864,3,2700.0,5,5
54859,1.0,0,4,low,40.862047,6980449,-73.924,4,1995.0,5,7
54861,1.0,0,3,low,40.7751,7039598,-73.9547,2,2095.0,5,19
54867,1.0,1,9,low,40.7568,6996950,-73.9982,7,3500.0,5,11
54868,1.0,2,8,medium,40.7177,7078082,-73.9907,6,3450.0,5,28
54873,1.0,1,0,medium,40.7128,7033699,-74.0059,6,1800.0,5,18
54876,1.0,1,4,low,40.7373,7015699,-73.9961,3,3350.0,5,15
54878,1.0,1,4,low,40.7793,7022831,-73.9532,6,4550.0,5,17
54881,1.0,2,2,low,40.7891,7041816,-73.948,5,2550.0,5,20
54883,1.0,3,3,high,40.6404,6971790,-74.0162,9,2350.0,5,5
54889,2.0,2,4,low,40.8036,7081210,-73.9653,5,4500.0,5,29
5489,1.0,0,7,low,40.7539,7140857,-73.9677,3,2450.0,6,11
54892,1.0,0,7,low,40.7479,7009762,-73.9746,8,2450.0,5,14
54894,2.0,3,12,low,40.7593,6983559,-73.9962,7,5467.0,5,8
54895,1.0,2,11,medium,40.7593,6956072,-73.9962,6,3100.0,5,3
54898,1.0,0,6,low,40.7329,7015264,-74.0046,3,2695.0,5,15
54899,1.0,1,6,medium,40.7667,7013948,-73.9562,7,2600.0,5,14
5490,2.0,3,2,low,40.8444,7151854,-73.9422,0,3500.0,6,12
54902,1.0,2,4,low,40.7673,7074132,-73.9866,7,3550.0,5,27
54903,1.0,1,1,low,40.7574,7008966,-73.968,2,2549.0,5,14
54904,1.0,3,3,low,40.7232,7048090,-73.9837,6,4295.0,5,21
54906,2.0,2,9,low,40.7219,6955053,-73.9968,4,9495.0,5,3
54908,1.0,2,7,low,40.6491,6981468,-73.9742,6,3668.0,5,8
54909,1.0,2,0,low,40.8025,7012996,-73.9564,0,2650.0,5,14
54912,2.0,2,6,low,40.7248,6993033,-73.9922,9,8395.0,5,11
54918,2.0,2,3,medium,40.7229,6963110,-73.9831,9,3995.0,5,4
54920,1.0,2,6,high,40.7845,7002347,-73.9503,6,2750.0,5,12
54922,1.0,2,8,medium,40.8195,7055448,-73.953,5,2145.0,5,23
54924,1.0,1,2,low,40.7233,7012208,-73.9915,0,4995.0,5,14
54925,1.0,2,8,low,40.7739,6975460,-73.9893,3,4700.0,5,6
54926,1.0,1,11,low,40.7425,7015516,-73.9926,5,4050.0,5,15
54927,1.0,2,4,low,40.7366,7048589,-73.9826,6,3395.0,5,21
54929,1.0,1,8,low,40.7957,6961879,-73.9705,4,2700.0,5,4
54930,1.0,1,4,low,40.7681,7065208,-73.9664,3,5500.0,5,25
54933,1.0,1,9,medium,40.6946,7006965,-73.9642,5,3000.0,5,13
54934,1.0,2,4,medium,40.8381,7079357,-73.9425,20,2295.0,5,28
54935,1.0,0,4,low,40.6927,6998356,-73.986,7,2625.0,5,12
54938,1.0,0,2,low,40.7681,7057502,-73.9544,4,1875.0,5,24
